destination,sight_count,park_count,restaurant_count,water_count,forest_count,wetland_count,river_count,mountain_count,coastal_count,sand_count,protected_area_count,flight_count,min_flight_price,avg_flight_price,max_flight_price,avg_total_duration,avg_outbound_stops,avg_return_stops,weather_available,accommodation_available,flight_available,latitude,longitude,temperature,feels_like,humidity,pressure,wind_speed,cloudiness,visibility,rain_1h,hotel_count,room_count,min_hotel_price,avg_hotel_price,max_hotel_price,avg_allotment,weather_condition_Clear,weather_condition_Clouds,weather_condition_Rain,weather_description_broken clouds,weather_description_clear sky,weather_description_few clouds,weather_description_light rain,weather_description_moderate rain,weather_description_overcast clouds,weather_description_scattered clouds
Pondicherry,0.5388485851664511,-0.027993790522944335,0.398523281696327,-0.3963607268690897,2.063543171159739,-0.18877616784811171,-0.40609787800914043,-0.5787646880194287,1.1359541935670585,-0.21605924398239526,-0.7808688094430303,-0.32819623087026273,-0.41856192132419956,-0.41856192132419956,-0.41856192132419956,-0.36957357845780314,-0.25264557631995566,-0.25900548793759204,1,1,0,-1.1313143677290993,0.22075086614913217,0.3266718485866484,0.2873956594533269,-0.32966771128110106,0.5596780630512789,1.2953307169941792,0.7428678797061753,0.18416809907444928,0.13964110797744722,-0.18168833578601,-0.1623529951496373,-0.33905994101428444,-0.43392127791691926,-0.2397794120544196,1.6701275675898022,0,0,1,0,0,0,1,0,0,0
Pune,0.3522666650949653,1.7422017866632422,1.2241930642163417,0.45934032422998144,0.04993742256514584,0.11570152222948776,0.8763164735986714,0.7486772569792609,-0.3489532490042598,3.4459618404649826,-0.7808688094430303,-0.32819623087026273,-0.41856192132419956,-0.41856192132419956,-0.41856192132419956,-0.36957357845780314,-0.25264557631995566,-0.25900548793759204,1,1,0,-0.3121645540068941,-0.917484060391407,-0.20191031748117372,-0.5076150906274363,-1.2893168708322509,0.7581454612964096,1.400599365266766,-0.24882467815401021,0.18416809907444928,-0.4364360701473351,1.0206609451508206,1.703773385880676,-0.31151106706724535,0.17354162226217734,0.2569892120545327,1.0320171479557965,0,1,0,1,0,0,0,0,0,0
Ranchi,-0.5433265512481666,0.013173548481385586,-0.17944556606768328,1.006988996933387,0.17075376748082144,-0.2902687312073115,-0.8335693285450777,-0.3132762990196908,-0.3489532490042598,-0.21605924398239526,-0.7808688094430303,-0.32819623087026273,-0.41856192132419956,-0.41856192132419956,-0.41856192132419956,-0.36957357845780314,-0.25264557631995566,-0.25900548793759204,1,0,0,0.2886738425011526,1.2689602163532405,-0.10305334749139056,-0.4363984055196533,0.7428813493937134,-0.8295937246646369,-0.9591728335103857,-0.9700556293250543,0.18416809907444928,3.964793570726002,-0.716065793980157,-0.815497228510247,-0.8572687593654299,-0.9415351714612066,-0.42758909094479575,-1.0592017912838532,0,0,1,0,0,0,0,1,0,0
Ranthambore,-0.5806429352624638,-0.8101732316052128,-1.225293957259702,-1.0466935257043837,-0.5944164169851239,-0.4932538579257112,-0.8335693285450777,-0.04778791001995287,-0.3489532490042598,-0.21605924398239526,0.7808688094430303,-0.32819623087026273,-0.41856192132419956,-0.41856192132419956,-0.41856192132419956,-0.36957357845780314,-0.25264557631995566,-0.25900548793759204,1,1,0,0.6208365731311388,-0.4222671945390755,0.270182151449629,0.26559463339992406,-0.16031785959560405,-0.6311263264195061,0.1636927480638722,0.7428678797061753,0.18416809907444928,-0.02166050189749186,-0.5824714294316202,-0.6755377499329736,3.847788922642033,0.8585906511173141,-0.2579539801637778,-0.5025943728373474,0,0,1,0,0,0,1,0,0,0
Rishikesh,-0.46869378321957234,-0.23383048554459393,1.0040144555443378,-0.43058876891305253,-0.5138721870413402,-0.18877616784811171,1.5175236494025774,1.014165645978999,-0.3489532490042598,-0.03295818976002639,0.7808688094430303,-0.32819623087026273,-0.41856192132419956,-0.41856192132419956,-0.41856192132419956,-0.36957357845780314,-0.25264557631995566,-0.25900548793759204,1,1,0,1.1303625593053506,-0.06763195233524995,-0.10507083667485513,-0.43785180725654654,1.025131102202875,-0.6311263264195061,-0.7354769559311392,-1.0902607878535615,0.18416809907444928,-0.11383285039745698,0.08550039331106347,-0.1623529951496373,-0.2494536036497047,4.681692625627002,6.5654316391164835,-0.28466342593236627,0,0,1,0,0,0,1,0,0,0
Shillong,-0.5433265512481666,-0.9336752486182025,-0.7023697616636926,-0.533272895044941,0.8553797220029831,-0.4932538579257112,0.021373572526796884,-0.3132762990196908,-0.3489532490042598,6.009376599578147,-0.7808688094430303,-0.32819623087026273,-0.41856192132419956,-0.41856192132419956,-0.41856192132419956,-0.36957357845780314,-0.25264557631995566,-0.25900548793759204,1,0,0,0.5646758957496834,2.5166316507339785,-0.9382938694458871,-0.9363686030110289,1.025131102202875,-0.43265892817437523,-0.910924703052117,0.7128165900740485,-6.576250222729553,-0.4364360701473351,-0.716065793980157,-0.815497228510247,-0.8572687593654299,-0.9415351714612066,-0.42758909094479575,-1.0592017912838532,0,1,0,0,0,0,0,0,1,0
Shimla,-0.394061015190978,-0.9336752486182025,-0.784936739915694,-1.0809215677483466,2.788441240653792,-0.4932538579257112,-0.8335693285450777,1.014165645978999,-0.3489532490042598,-0.21605924398239526,0.7808688094430303,-0.32819623087026273,-0.41856192132419956,-0.41856192132419956,-0.41856192132419956,-0.36957357845780314,-0.25264557631995566,-0.25900548793759204,1,1,0,1.2526721807210432,-0.2866954580205895,-1.0250459043348814,-1.0540941436994054,0.2912817448990547,-0.43265892817437523,-0.6740702444387969,-1.2405172360141958,0.18416809907444928,-0.4364360701473351,-0.18168833578601,-0.48892511182994214,0.6654589995388035,-0.1291714527613688,-0.2836039938329774,0.5902567780149384,0,1,0,0,0,0,0,0,0,1
Srinagar,-0.31942824716238366,1.0011896845853037,1.1966707381323411,0.45934032422998144,0.291570112396497,0.4201792123070872,2.799938001010389,0.21770047897978506,-0.3489532490042598,-0.21605924398239526,-0.7808688094430303,0.2187974872468418,3.0323241867092174,3.0323241867092174,3.0323241867092174,4.174776008316973,3.9581140290126386,5.228042592558473,1,1,1,1.6237555668386434,-0.7343469696384621,0.49614093999770575,-0.061420757401121163,-2.023166228136071,-1.0280611229097676,-0.3538781059430123,-2.1721072146101275,0.18416809907444928,-0.4364360701473351,-0.5824714294316202,-0.6755377499329736,1.648808805374693,0.2259605537307508,-0.2843358556360388,-0.3170585666885121,1,0,0,0,1,0,0,0,0,0
Thiruvananthapuram,0.8373796572808284,1.9068711426805618,1.0040144555443378,1.7942339639445324,-0.39305584212566463,-0.3917612945665114,0.021373572526796884,-0.3132762990196908,0.39350047228139934,-0.21605924398239526,-0.7808688094430303,-0.32819623087026273,-0.41856192132419956,-0.41856192132419956,-0.41856192132419956,-0.36957357845780314,-0.25264557631995566,-0.25900548793759204,1,1,0,-1.5599391256222503,-0.3284318181037728,0.07448570065352723,0.20309835871350215,0.7428813493937134,1.5520150542769329,-0.05561693583735008,0.7428678797061753,0.18416809907444928,-0.4364360701473351,-0.4488770648830835,-0.1623529951496373,-0.3010714937820516,-0.533896088209181,-0.2604457953503916,0.41689925469438005,0,1,0,0,0,0,0,0,1,0
Udaipur,-0.2821118631480865,0.34251226051602496,0.9489698033763367,-0.2594485586932383,0.49293068725595635,-0.3917612945665114,-0.40609787800914043,-0.3132762990196908,-0.3489532490042598,-0.21605924398239526,0.7808688094430303,0.2187974872468418,3.3306437522046597,3.3306437522046597,3.3306437522046597,3.6805914196842555,3.9581140290126386,3.3990265657264507,1,1,1,0.4405751032281371,-0.948629176199714,0.38921401327406213,0.28884906119022064,-0.5554675135284305,-0.03572413168411362,0.6900359894268058,0.7428678797061753,0.18416809907444928,-0.4364360701473351,0.6198778515052105,0.21087228105642541,-0.4565051404727142,-0.3794022681010134,-0.21342367450369648,0.11464566199766654,0,1,0,0,0,0,0,0,1,0
Varanasi,-0.4313773992052752,0.6306836335463344,0.8113581729563343,1.5204096275928296,-0.35278372715377276,-0.3917612945665114,0.021373572526796884,-0.5787646880194287,-0.3489532490042598,-0.03295818976002639,0.7808688094430303,-0.32819623087026273,-0.41856192132419956,-0.41856192132419956,-0.41856192132419956,-0.36957357845780314,-0.25264557631995566,-0.25900548793759204,1,1,0,0.5353703462677989,0.8244898878179316,0.7019248367111325,1.1608901033263408,0.7428813493937134,-1.4249959194000292,-0.7354769559311392,0.11179079743151178,0.18416809907444928,-0.4364360701473351,-0.31528270033454675,-0.20900615467539513,0.2965940767952908,0.8035333835168499,-0.03466642910594889,0.05981103955130944,0,1,0,1,0,0,0,0,0,0
Varkala,-0.24479547913378935,0.17784290449870527,1.0315367816283383,0.972760954889424,0.009665307593253984,-0.2902687312073115,-0.6198336032771091,0.483188867979523,3.7345422180668657,-0.21605924398239526,-0.7808688094430303,-0.32819623087026273,-0.41856192132419956,-0.41856192132419956,-0.41856192132419956,-0.36957357845780314,-0.25264557631995566,-0.25900548793759204,1,1,0,-1.5293523912521512,-0.37432086029472744,-0.004196377501606673,-0.36518172041186986,0.4041816460227194,1.1550802577866712,0.7689874756312457,0.7428678797061753,0.18416809907444928,-0.4364360701473351,-0.5824714294316202,-0.7688440689844892,0.8414818046530426,-0.21586403806218915,-0.347859717613666,0.05401304560915834,0,1,0,0,0,0,0,0,1,0
Wayanad,-0.394061015190978,-0.6043365365835632,-1.5005172180997066,2.273426552560012,-0.8360491068164752,-0.4932538579257112,-0.8335693285450777,-0.5787646880194287,-0.3489532490042598,-0.21605924398239526,0.7808688094430303,-0.32819623087026273,-0.41856192132419956,-0.41856192132419956,-0.41856192132419956,-0.36957357845780314,-0.25264557631995566,-0.25900548793759204,1,0,0,-1.1653839348050257,-0.46118430254908943,-0.42786910602925043,-0.5701113653138582,0.4606315965845517,1.353547656031802,-0.5775739835222591,0.262047245592146,0.18416809907444928,0.5774597633522818,-0.716065793980157,-0.815497228510247,-0.8572687593654299,-0.9415351714612066,-0.42758909094479575,-1.0592017912838532,0,0,1,0,0,0,1,0,0,0
