query_category,search_radius_km,name,country,state,city,latitude,longitude,categories,formatted_address,place_id,limit_reached,destination_id,destination
catering.restaurant,5.0,Auro Pizza,India,Puducherry,Puducherry,11.9357514,79.8328882,"['catering', 'catering.restaurant', 'catering.restaurant.pizza']","Auro Pizza, Gingee Salai / Netaji Subash Chandra Bose Salai, Grand Bazaar, Puducherry - 605001, Puducherry, India",515b0e4f0a4ef5534059575fb8ce1adf2740f00103f9015acaa73a0100000092030a4175726f2050697a7a61,True,24,Pondicherry
catering.restaurant,5.0,Barbeque Nation,India,Puducherry,Puducherry,11.9295631,79.8284618,"['catering', 'catering.restaurant', 'catering.restaurant.barbecue']","Barbeque Nation, 120, Bussy Street / Lal Bahadur Shastri Street, Odiansalai, Puducherry - 605001, Puducherry, India",510f3fa48405f55340590223d4b1efdb2740f00103f901b8c0b6940200000092030f4261726265717565204e6174696f6e,True,24,Pondicherry
catering.restaurant,5.0,,India,Tamil Nadu,Kottakuppam,11.9703127,79.8443235,"['catering', 'catering.restaurant', 'catering.restaurant.seafood']","East Coast Road, Quiet, Kottakuppam - 605104, Tamil Nadu, India",51a2ef6e6509f653405973c982d3ccf02740f00103f90162cb10e702000000,True,24,Pondicherry
catering.restaurant,5.0,,India,Puducherry,Puducherry,11.918401510022946,79.83131727717986,"['building', 'building.catering', 'catering', 'catering.restaurant']","Angalaman Koil Street, Odiansalai, Puducherry - 605001, Puducherry, India",519685614d34f5534059884a04b938d62740f00102f9018ea2134700000000,True,24,Pondicherry
catering.restaurant,5.0,Food Fun,India,Puducherry,Puducherry,11.9397411,79.8343303,"['catering', 'catering.restaurant', 'catering.restaurant.indian', 'wheelchair', 'wheelchair.limited']","Food Fun, Perumal Kovil Street, Grand Bazaar, Puducherry - 605001, Puducherry, India",51f623eaaa65f5534059056ad6be25e12740f00103f90156fe7dc500000000920308466f6f642046756e,True,24,Pondicherry
catering.restaurant,5.0,The New Banana Cafe,India,Puducherry,Puducherry,11.9273409,79.8302576,"['catering', 'catering.restaurant', 'vegetarian']","The New Banana Cafe, 42, Cazy Street, Odiansalai, Puducherry - 605001, Puducherry, India",5159d0c5f022f5534059867c2b6dccda2740f00103f9019023b2c000000000920313546865204e65772042616e616e612043616665,True,24,Pondicherry
catering.restaurant,5.0,Restaurant Domus,India,Puducherry,Puducherry,11.9271913,79.8325684,"['catering', 'catering.restaurant']","Restaurant Domus, Suffren Street, Odiansalai, Puducherry - 605001, Puducherry, India",51b76bf8cc48f55340597e456dd1b8da2740f00103f901f8bd03eb0000000092031052657374617572616e7420446f6d7573,True,24,Pondicherry
tourism.sights,20.0,Tsunami Memorial,India,Tamil Nadu,Kalpakkam,12.503517866666664,80.15828266666668,"['tourism', 'tourism.sights', 'tourism.sights.memorial']","Tsunami Memorial, MAPP Main Road, Pudupattinam, Kalpakkam - 603102, Tamil Nadu, India",51da369f4d210a544059ed910418cd012940f00102f9017e11e401000000009203105473756e616d69204d656d6f7269616c,False,25,Mahabalipuram
leisure.park,20.0,,India,Tamil Nadu,Kovalam,12.785525730872417,80.25180566719594,"['leisure', 'leisure.park']","Kovalam, Tiruporur, India",51756384951d10544059ed86b86d30922940f00102f9013a15e81600000000,False,25,Mahabalipuram
leisure.park,20.0,NESCO Park,India,Tamil Nadu,Kalpakkam,12.505269,80.1564467,"['leisure', 'leisure.park']","NESCO Park, Pudupattinam, Kalpakkam - 603102, Tamil Nadu, India",514c040539030a544059815d4d9eb2022940f00103f901f6c85a150000000092030a4e4553434f205061726b,False,25,Mahabalipuram
leisure.park,20.0,,India,Tamil Nadu,Ārambākkam,12.573451942326324,80.13986719134431,"['leisure', 'leisure.park']","Ārambākkam, Tirukalukundram, India",51dc268595f3085440590d3d347e9b252940f00102f9012c81274e00000000,False,25,Mahabalipuram
leisure.park,20.0,Humming Garden Park,India,Tamil Nadu,Kelambakkam,12.779962726254835,80.21212711816297,"['leisure', 'leisure.park']","Humming Garden Park, Kelambakkam, Tiruporur, India",51b3c69e7d930d5440591fba4246578f2940f00102f901a8da6a510000000092031348756d6d696e672047617264656e205061726b,False,25,Mahabalipuram
leisure.park,20.0,,India,Tamil Nadu,Kalpakkam,12.4946931,80.1567324,"['leisure', 'leisure.park']","Pudupattinam, Kalpakkam - 603102, Tamil Nadu, India",514f0e55e7070a5440591c1dfc6948fd2840f00103f901b13f516701000000,False,25,Mahabalipuram
leisure.park,20.0,,India,Tamil Nadu,Neikuppi,12.55854075603699,80.1315087265575,"['leisure', 'leisure.park']","Anupuram, Neikuppi, Tirukalukundram, India",51ffec93a36a08544059f052d10df91d2940f00102f901a857751500000000,False,25,Mahabalipuram
leisure.park,20.0,,India,Tamil Nadu,Mahabalipuram,12.615757081827203,80.19302150737087,"['leisure', 'leisure.park']","Mahabalipuram, Tirukalukundram, India",514865e1765a0c544059db742183443b2940f00101f90109eb530000000000,False,25,Mahabalipuram
leisure.park,20.0,Group of Monuments - Mahabalipuram,India,Tamil Nadu,Mahabalipuram,12.6173025239913,80.19162945414557,"['leisure', 'leisure.park', 'tourism', 'tourism.sights', 'tourism.sights.archaeological_site']","Group of Monuments - Mahabalipuram, Mahabalipuram, Tirukalukundram, India",515ba02fa8430c544059d18f90130f3c2940f00102f901452626060000000092032247726f7570206f66204d6f6e756d656e7473202d204d61686162616c69707572616d,False,25,Mahabalipuram
leisure.park,20.0,,India,Tamil Nadu,Mahabalipuram,12.627117032343063,80.19478242596509,"['leisure', 'leisure.park']","Mahabalipuram, Tirukalukundram, India",51c256b550770c544059275bd17b15412940f00102f9014b04a42100000000,False,25,Mahabalipuram
leisure.park,20.0,Childrens Park Thiruporur,India,Tamil Nadu,Thiruporur,12.726856254616676,80.19106389851154,"['leisure', 'leisure.park']","Childrens Park Thiruporur, Thiruporur, Tiruporur, India",516ae312643a0c5440597ff1c48026742940f00102f901570f9c46000000009203194368696c6472656e73205061726b205468697275706f727572,False,25,Mahabalipuram
leisure.park,20.0,,India,Tamil Nadu,Amaippākkam,12.568772418455449,80.13210371908818,"['leisure', 'leisure.park']","Anupuram, Amaippākkam, Tirukalukundram, India",517a4a286374085440591644702336232940f00102f9016314741500000000,False,25,Mahabalipuram
leisure.park,20.0,,India,Tamil Nadu,Neikuppi,12.558617149999996,80.13007164999999,"['leisure', 'leisure.park']","Anupuram, Neikuppi, Tirukalukundram, India",51c0b80a1853085440592c782c11031e2940f00102f901f15d741500000000,False,25,Mahabalipuram
natural,5.0,Perumal Tank,India,Tamil Nadu,Mahabalipuram,12.616111499639558,80.19426382066791,"['natural', 'natural.protected_area', 'religion']","Mahabalipuram, Tirukalukundram, India",51242485d16e0c54405968486bf7723b2940f00101f9019cc27c000000000092030c506572756d616c2054616e6b,False,25,Mahabalipuram
natural,5.0,Perumal Tank,India,Tamil Nadu,Mahabalipuram,12.616108399639561,80.19490875221418,"['man_made', 'natural', 'natural.water', 'natural.water.inland']","Mahabalipuram, Tirukalukundram, India",51b31d8f62790c544059527c668f723b2940f00101f9019bc27c000000000092030c506572756d616c2054616e6b,False,25,Mahabalipuram
natural,5.0,Kanhari,India,Tamil Nadu,Mahabalipuram,12.617492299639698,80.19009002626377,"['natural', 'natural.water', 'natural.water.inland']","Mahabalipuram, Tirukalukundram, India",5151865b6f2a0c544059fbf760f3273c2940f00102f90172f3dc05000000009203074b616e68617269,False,25,Mahabalipuram
natural,5.0,Temple pond,India,Tamil Nadu,Mahabalipuram,12.62041539964,80.18849173614848,"['natural', 'natural.water', 'natural.water.inland']","Mahabalipuram, Tirukalukundram, India",51bc94a43f100c544059f3c65616a73d2940f00102f90118c58f230000000092030b54656d706c6520706f6e64,False,25,Mahabalipuram
natural,5.0,,,,,12.757535749653947,80.23058591889043,"['natural', 'natural.water']",,515c2371ebc10e5440590ca1ccb9db832940f00101f9011fcc350100000000,False,25,Mahabalipuram
natural,5.0,,,,,12.617467149639698,80.19327844629909,"['natural', 'natural.protected_area', 'religion']",,5115788fac5e0c5440591a1d7ca7243c2940f00102f90194f3dc0500000000,False,25,Mahabalipuram
natural,5.0,,,,,12.65587924964358,80.20991911350191,"['natural', 'natural.forest']",,51f2d293506f0d5440593ab0ae67cf4f2940f00102f901daf3dc0500000000,False,25,Mahabalipuram
natural,5.0,,,,,12.56914579963484,80.1818865,"['natural', 'natural.coastal']",,515f454607a40b544059c12c081467232940f00102f901f8bd0e0800000000,False,25,Mahabalipuram
natural,5.0,,,,,12.60645349963859,80.1543128,"['natural', 'natural.water', 'natural.water.inland']",,51ab56cb42e00954405928fcb61281362940f00102f9017720f91400000000,False,25,Mahabalipuram
natural,5.0,,,,,12.61142984963909,80.15197678673722,"['natural', 'natural.water', 'natural.water.inland']",,516732d8fcb90954405906ff4f550d392940f00102f9017b20f91400000000,False,25,Mahabalipuram
natural,5.0,,,,,12.614471449639396,80.16092655396625,"['natural', 'natural.water', 'natural.water.inland']",,51f495e39e4c0a544059c80d79009c3a2940f00102f90111ccff1400000000,False,25,Mahabalipuram
natural,5.0,,,,,12.625660049640526,80.17031113472996,"['natural', 'natural.water', 'natural.water.inland']",,51d473ac60e60a544059563d978356402940f00102f90108c9011500000000,False,25,Mahabalipuram
natural,5.0,,India,Tamil Nadu,Mahabalipuram,12.615331599639486,80.1926838,"['natural', 'natural.water', 'tourism.attraction.fountain']","Light House Road, Mahabalipuram - 603104, Tamil Nadu, India",5104de6eee540c5440593e4b51be0c3b2940f00102f90182d00f1600000000,False,25,Mahabalipuram
natural,5.0,,,,,12.627674649640728,80.17361786048323,"['natural', 'natural.water', 'natural.water.inland']",,51ba31168e1c0b5440596a7859925e412940f00102f901cdb4421f00000000,False,25,Mahabalipuram
natural,5.0,,,,,12.626227299640586,80.17181364895582,"['natural', 'natural.water', 'natural.water.inland']",,5163d1acfefe0a5440592ea357dda0402940f00102f901ceb4421f00000000,False,25,Mahabalipuram
natural,5.0,,,,,12.61867944963982,80.18779680374182,"['natural', 'natural.water', 'natural.water.inland']",,515397e2dc040c54405914d2858dc33c2940f00102f9014adf8f2300000000,False,25,Mahabalipuram
natural,5.0,,,,,12.621869349640141,80.18885011514683,"['natural', 'natural.water', 'natural.water.inland']",,51b219cb1e160c544059ab2dcea8653e2940f00102f9014bdf8f2300000000,False,25,Mahabalipuram
natural,5.0,,,,,12.663182899644319,80.18755607081937,"['natural', 'natural.water', 'natural.water.inland']",,5178952deb000c544059447a82b58c532940f00102f9011bf9432600000000,False,25,Mahabalipuram
natural,5.0,,,,,12.66211589964421,80.18788963616618,"['natural', 'natural.water', 'natural.water.inland']",,51d4a54062060c5440595a44eeda00532940f00102f9011cf9432600000000,False,25,Mahabalipuram
natural,5.0,,,,,12.66228249964423,80.18907346967447,"['natural', 'natural.water', 'natural.water.inland']",,51c2329cc7190c544059c55e19b116532940f00102f9011df9432600000000,False,25,Mahabalipuram
natural,5.0,,,,,12.66149824964415,80.18829981157961,"['natural', 'natural.water', 'natural.water.inland']",,51f424a71a0d0c5440596e2a09e6af522940f00102f9011ef9432600000000,False,25,Mahabalipuram
natural,5.0,,,,,12.66047434964405,80.18878892037338,"['natural', 'natural.water', 'natural.water.inland']",,5174b61f1e150c544059d922a7b129522940f00102f9011ff9432600000000,False,25,Mahabalipuram
natural,5.0,,,,,12.661755799644174,80.18950822082093,"['natural', 'natural.water', 'natural.water.inland']",,51f0af16e7200c544059f3d1faa7d1522940f00102f90120f9432600000000,False,25,Mahabalipuram
natural,5.0,,,,,12.664174699644416,80.18774544070627,"['natural', 'natural.water', 'natural.water.inland']",,519ef37305040c544059569bcbb40e542940f00102f90122f9432600000000,False,25,Mahabalipuram
natural,5.0,,,,,12.661482149644147,80.19015392515433,"['natural', 'natural.water', 'natural.water.inland']",,519c6f5e7b2b0c5440590238cfc9ad522940f00102f90123f9432600000000,False,25,Mahabalipuram
natural,5.0,,,,,12.648953999642876,80.1587176,"['natural', 'natural.water', 'natural.water.inland']",,512d53dd6d280a5440592b26dab2434c2940f00102f901e444442600000000,False,25,Mahabalipuram
natural,5.0,,,,,12.665757899644577,80.213888,"['natural', 'natural.coastal']",,5170404b57b00d544059e10d2c38de542940f00102f9017499a12c00000000,False,25,Mahabalipuram
natural,5.0,,,,,12.618443799639795,80.19589567263323,"['natural', 'natural.water']",,51cfd8008e890c544059dabb6baaa43c2940f00102f90127356c3600000000,False,25,Mahabalipuram
natural,5.0,,,,,12.597341849637672,80.17606652694727,"['natural', 'natural.water']",,512aca89ac440b544059b07379cad6312940f00102f901bc21834900000000,False,25,Mahabalipuram
natural,5.0,,,,,12.635475499641519,80.19083617084982,"['natural', 'natural.water', 'natural.water.river_system']",,51682ceaa8360c5440593abd700b5d452940f00102f901be21834900000000,False,25,Mahabalipuram
natural,5.0,,,,,12.59658019963759,80.17806352027876,"['natural', 'natural.water', 'natural.water.river_system']",,514e0d8964650b544059eac4bdf572312940f00102f901bf21834900000000,False,25,Mahabalipuram
natural,5.0,,,,,12.599823449637928,80.1763840676877,"['natural', 'natural.water']",,51449066e0490b5440593a23270f1c332940f00102f901c921834900000000,False,25,Mahabalipuram
natural,5.0,,,,,12.615149649639466,80.17379657214606,"['natural', 'natural.water']",,518d61a87b1f0b544059dab116e5f43a2940f00102f901e43b9d5000000000,False,25,Mahabalipuram
natural,5.0,,,,,12.642323799642211,80.16485170000001,"['natural', 'natural.water', 'natural.water.inland', 'waterway', 'waterway.hydraulic_structures']",,512a0c25ee8c0a544059bfcf41aade482940f00102f901ce460a5400000000,False,25,Mahabalipuram
natural,5.0,,,,,12.638438199641811,80.17263829999999,"['natural', 'natural.water', 'natural.water.river_system']",,515e2283810c0b54405918f5275fe1462940f00102f901cf460a5400000000,False,25,Mahabalipuram
catering.restaurant,5.0,Krish,India,Tamil Nadu,Mahabalipuram,12.6170328,80.1931745,"['catering', 'catering.restaurant']","Krish, South Mada Street, Mahabalipuram - 603104, Tamil Nadu, India",51f4fa93f85c0c5440595e1e21b9eb3b2940f00103f90112051826030000009203054b72697368,False,25,Mahabalipuram
catering.restaurant,5.0,Santana Beach,India,Tamil Nadu,Mahabalipuram,12.6198269,80.1981926,"['catering', 'catering.restaurant', 'catering.restaurant.seafood']","Santana Beach, 178, Othavadai Street; Koneri Road, Mahabalipuram - 603104, Tamil Nadu, India",51cad30330af0c544059b45c91f3593d2940f00103f901884819150000000092030d53616e74616e61204265616368,False,25,Mahabalipuram
catering.restaurant,5.0,Golden Palate Veg,India,Tamil Nadu,Mahabalipuram,12.618747,80.1938388,"['catering', 'catering.restaurant', 'catering.restaurant.indian']","Golden Palate Veg, East Raja Street, Mahabalipuram - 603104, Tamil Nadu, India",5189acdada670c54405909ff2268cc3c2940f00103f9017c48191500000000920311476f6c64656e2050616c61746520566567,False,25,Mahabalipuram
catering.restaurant,5.0,Buddha Cafe,India,Tamil Nadu,Mahabalipuram,12.6196908,80.1970788,"['catering', 'catering.restaurant', 'catering.restaurant.seafood']","Buddha Cafe, Othavadai Street; Koneri Road, Mahabalipuram - 603104, Tamil Nadu, India",51092f66f09c0c544059a043cf1c483d2940f00103f90106143b260300000092030b4275646468612043616665,False,25,Mahabalipuram
catering.restaurant,5.0,Fish & French Fries Restaurant,India,Tamil Nadu,Mahabalipuram,12.6200872,80.1979253,"['catering', 'catering.restaurant', 'catering.restaurant.seafood']","Fish & French Fries Restaurant, G.K. Mandapam Street, Mahabalipuram - 603104, Tamil Nadu, India",5143a3e0ceaa0c5440592056c9117c3d2940f00103f901d295dd7702000000,False,25,Mahabalipuram
catering.restaurant,5.0,Mamalla Bhavan,India,Tamil Nadu,Mahabalipuram,12.6169289,80.1935601,"['catering', 'catering.restaurant', 'catering.restaurant.indian']","Mamalla Bhavan, South Mada Street, Mahabalipuram - 603104, Tamil Nadu, India",51dfd3e649630c5440591dead21ade3b2940f00103f9018c4819150000000092030e4d616d616c6c612042686176616e,False,25,Mahabalipuram
catering.restaurant,5.0,Hyderabad Biryani,India,Tamil Nadu,Mahabalipuram,12.6174819,80.194042,"['catering', 'catering.restaurant']","Hyderabad Biryani, East Raja Street, Mahabalipuram - 603104, Tamil Nadu, India",513a03232f6b0c5440596fbe6c96263c2940f00103f90116051826030000009203114879646572616261642042697279616e69,False,25,Mahabalipuram
catering.restaurant,5.0,Searock,India,Tamil Nadu,Mahabalipuram,12.6202,80.198219,"['catering', 'catering.restaurant']","Searock, G.K. Mandapam Street, Mahabalipuram - 603104, Tamil Nadu, India",51889cbe9eaf0c5440595af5b9da8a3d2940f00103f9016070658000000000920307536561726f636b,False,25,Mahabalipuram
catering.restaurant,5.0,Nellai,India,Tamil Nadu,Mahabalipuram,12.6212018,80.1896762,"['catering', 'catering.restaurant']","Nellai, Rajiv Gandhi Road (Chennai - Thiruporur - Mahabalipuram Road), Mahabalipuram - 603104, Tamil Nadu, India",5117f5a4a7230c544059c36e8e290e3e2940f00103f901222e1926030000009203064e656c6c6169,False,25,Mahabalipuram
catering.restaurant,5.0,Anand Moonrocks,India,Tamil Nadu,Mahabalipuram,12.6197211,80.1965607,"['catering', 'catering.restaurant']","Anand Moonrocks, Othavadai Street; Koneri Road, Mahabalipuram - 603104, Tamil Nadu, India",51738b5473940c544059444882154c3d2940f00103f901726f65800000000092030f416e616e64204d6f6f6e726f636b73,False,25,Mahabalipuram
catering.restaurant,5.0,My Goodness,India,Tamil Nadu,Mahabalipuram,12.6193942,80.1981249,"['catering', 'catering.restaurant']","My Goodness, Othavadai Street; Koneri Road, Mahabalipuram - 603104, Tamil Nadu, India",517d810f14ae0c54405907aa903c213d2940f00103f90154c266a70200000092030b4d7920476f6f646e657373,False,25,Mahabalipuram
catering.restaurant,5.0,Masala cafe and restaurant,India,Tamil Nadu,Mahabalipuram,12.6204961,80.1979632,"['catering', 'catering.restaurant']","Masala cafe and restaurant, G.K. Mandapam Street, Mahabalipuram - 603104, Tamil Nadu, India",51f073d76dab0c544059529731aab13d2940f00103f901365239700100000092031a4d6173616c61206361666520616e642072657374617572616e74,False,25,Mahabalipuram
catering.restaurant,5.0,Arabian Garden,India,Tamil Nadu,Mahabalipuram,12.6263473,80.1943757,"['catering', 'catering.restaurant']","Arabian Garden, Kovalam Road, Mahabalipuram - 603104, Tamil Nadu, India",51c6a8c6a6700c54405935e0e297b0402940f00103f901f27664260300000092030e4172616269616e2047617264656e,False,25,Mahabalipuram
catering.restaurant,5.0,Sea Shore Restaurant,India,Tamil Nadu,Mahabalipuram,12.6196539,80.1982018,"['catering', 'catering.restaurant']","Sea Shore Restaurant, Othavadai Street; Koneri Road, Mahabalipuram - 603104, Tamil Nadu, India",5189409a56af0c5440597eada646433d2940f00103f90184481915000000009203145365612053686f72652052657374617572616e74,False,25,Mahabalipuram
catering.restaurant,5.0,Kshatriyas,India,Tamil Nadu,Mahabalipuram,12.6276321,80.1942599,"['catering', 'catering.restaurant']","Kshatriyas, East Coast Road (Thiruvanmiyur - Mahabalipuram - Marakkanam - Pondicherry Road), Mahabalipuram - 603104, Tamil Nadu, India",51275b13c16e0c544059f0d69efe58412940f00103f901c84069220000000092030a4b736861747269796173,False,25,Mahabalipuram
catering.restaurant,5.0,Restaurante vegano,India,Tamil Nadu,Mahabalipuram,12.6169611,80.193878,"['catering', 'catering.restaurant']","Restaurante vegano, East Raja Street, Mahabalipuram - 603104, Tamil Nadu, India",517d5a457f680c544059f1ce4653e23b2940f00103f90144eab01b01000000,False,25,Mahabalipuram
catering.restaurant,5.0,Madras Chronicle (coffee restaurant ),India,Tamil Nadu,Mahabalipuram,12.6165821,80.1943402,"['catering', 'catering.restaurant', 'internet_access']","Madras Chronicle (coffee restaurant ), Seashore Temple Road, Mahabalipuram - 603104, Tamil Nadu, India",5114d3e011700c544059179925a6b03b2940f00103f901d997d7b302000000,False,25,Mahabalipuram
catering.restaurant,5.0,Eagle Nest,India,Tamil Nadu,Mahabalipuram,12.6188942,80.1967736,"['catering', 'catering.restaurant']","Eagle Nest, Othavadai Cross Street, Mahabalipuram - 603104, Tamil Nadu, India",51d62d4cf0970c544059405e59b3df3c2940f00103f9012d0518260300000092030a4561676c65204e657374,False,25,Mahabalipuram
catering.restaurant,5.0,Eli's Kitchen,India,Tamil Nadu,Mahabalipuram,12.6209225,80.1978512,"['catering', 'catering.restaurant']","Eli's Kitchen, 25, G.K. Mandapam Street, Mahabalipuram - 603104, Tamil Nadu, India",515c5e1498a90c5440597db3cd8de93d2940f00103f90155fda75e0200000092030d456c692773204b69746368656e,False,25,Mahabalipuram
catering.restaurant,5.0,Border Parotta,India,Tamil Nadu,Pattipulam,12.6412081,80.1996713,"['catering', 'catering.restaurant']","Border Parotta, East Coast Road (Thiruvanmiyur - Mahabalipuram - Marakkanam - Pondicherry Road), Pattipulam - 603104, Tamil Nadu, India",51cadc216ac70c54405950dc966d4c482940f00103f901cf7664260300000092030e426f72646572205061726f747461,False,25,Mahabalipuram
catering.restaurant,5.0,Sea Shore Garden,India,Tamil Nadu,Mahabalipuram,12.619101,80.1981813,"['catering', 'catering.restaurant']","Sea Shore Garden, Othavadai Street; Koneri Road, Mahabalipuram - 603104, Tamil Nadu, India",51718b9e00af0c54405980d767cefa3c2940f00103f90109b01826030000009203105365612053686f72652047617264656e,False,25,Mahabalipuram
catering.restaurant,5.0,Motel Mamalla,India,Tamil Nadu,Vadanemmeli,12.6327585,80.1960361,"['catering', 'catering.restaurant', 'catering.restaurant.indian']","Motel Mamalla, East Coast Road (Thiruvanmiyur - Mahabalipuram - Marakkanam - Pondicherry Road), Vadanemmeli - 603105, Tamil Nadu, India",517795ffda8b0c54405933880fecf8432940f00103f9013d116b130000000092030d4d6f74656c204d616d616c6c61,False,25,Mahabalipuram
catering.restaurant,5.0,Hotel Ganesh,India,Tamil Nadu,Mahabalipuram,12.6187376,80.1942331,"['catering', 'catering.restaurant']","Hotel Ganesh, East Raja Street, Mahabalipuram - 603104, Tamil Nadu, India",513f13ab506e0c5440596e9cb92ccb3c2940f00103f9017c093b260300000092030c486f74656c2047616e657368,False,25,Mahabalipuram
catering.restaurant,5.0,Taacos Seafood Restaurant,India,Tamil Nadu,Mahabalipuram,12.6198054,80.1972614,"['catering', 'catering.restaurant']","Taacos Seafood Restaurant, Othavadai Street; Koneri Road, Mahabalipuram - 603104, Tamil Nadu, India",51d87047ee9f0c544059b6c42522573d2940f00103f90153c266a702000000920319546161636f7320536561666f6f642052657374617572616e74,False,25,Mahabalipuram
catering.restaurant,5.0,Le Yogi,India,Tamil Nadu,Mahabalipuram,12.6198594,80.1974386,"['catering', 'catering.restaurant']","Le Yogi, Othavadai Street; Koneri Road, Mahabalipuram - 603104, Tamil Nadu, India",51f47d82d5a20c544059823c16365e3d2940f00103f90119b01826030000009203074c6520596f6769,False,25,Mahabalipuram
catering.restaurant,5.0,Hotel Chettinadu,India,Tamil Nadu,Mahabalipuram,12.6202449,80.1943675,"['catering', 'catering.restaurant']","Hotel Chettinadu, East Raja Street, Mahabalipuram - 603104, Tamil Nadu, India",51f0f96184700c544059860552bd903d2940f00103f901af093b2603000000920310486f74656c204368657474696e616475,False,25,Mahabalipuram
catering.restaurant,5.0,Gazebo,India,Tamil Nadu,Mahabalipuram,12.6182052,80.194017,"['catering', 'catering.restaurant']","Gazebo, East Raja Street, Mahabalipuram - 603104, Tamil Nadu, India",518e7747c66a0c5440592d6f5864853c2940f00103f9016e093b260300000092030647617a65626f,False,25,Mahabalipuram
catering.restaurant,5.0,New Papillon,India,Tamil Nadu,Mahabalipuram,12.6167053,80.1944876,"['catering', 'catering.restaurant']","New Papillon, Seashore Temple Road, Mahabalipuram - 603104, Tamil Nadu, India",51905e1e7c720c5440592c8a0dccc03b2940f00103f90154093b260300000092030c4e657720506170696c6c6f6e,False,25,Mahabalipuram
catering.restaurant,5.0,Food Plaza,India,Tamil Nadu,Mahabalipuram,12.6265546,80.1941616,"['catering', 'catering.restaurant']","Food Plaza, Kovalam Road, Mahabalipuram - 603104, Tamil Nadu, India",51e688c6246d0c5440591551b8c3cb402940f00103f9016a08a48d0000000092030a466f6f6420506c617a61,False,25,Mahabalipuram
catering.restaurant,5.0,Arabian Garden Seafood,India,Tamil Nadu,Mahabalipuram,12.6252898,80.1940976,"['catering', 'catering.restaurant', 'catering.restaurant.seafood']","Arabian Garden Seafood, Kovalam Road, Mahabalipuram - 603104, Tamil Nadu, India",51db0e57186c0c544059750b13fc25402940f00103f901f3766426030000009203164172616269616e2047617264656e20536561666f6f64,False,25,Mahabalipuram
catering.restaurant,5.0,Sunrise Restaurant,India,Tamil Nadu,Mahabalipuram,12.6188384,80.1970905,"['catering', 'catering.restaurant']","Sunrise Restaurant, Othavadai Cross Street, Mahabalipuram - 603104, Tamil Nadu, India",518cf678219d0c54405997040363d83c2940f00103f9016dd704440000000092031253756e726973652052657374617572616e74,False,25,Mahabalipuram
catering.restaurant,5.0,Luna Magica,India,Tamil Nadu,Mahabalipuram,12.6205948,80.1982325,"['catering', 'catering.restaurant']","Luna Magica, G.K. Mandapam Street, Mahabalipuram - 603104, Tamil Nadu, India",5147205ed7af0c544059a422049abe3d2940f00103f90134d804440000000092030b4c756e61204d6167696361,False,25,Mahabalipuram
catering.restaurant,5.0,Hotel Guru,India,Tamil Nadu,Mahabalipuram,12.6209907,80.1946888,"['catering', 'catering.restaurant']","Hotel Guru, Kovalam Road, Mahabalipuram - 603104, Tamil Nadu, India",51703903c8750c544059843d377ef23d2940f00103f9016114fd1701000000,False,25,Mahabalipuram
catering.restaurant,5.0,Bob Marley,India,Tamil Nadu,Mahabalipuram,12.6204344,80.1982218,"['catering', 'catering.restaurant']","Bob Marley, G.K. Mandapam Street, Mahabalipuram - 603104, Tamil Nadu, India",51ac167daaaf0c54405974a0e293a93d2940f00103f901d3cf96760100000092030a426f62204d61726c6579,False,25,Mahabalipuram
catering.restaurant,5.0,,India,Tamil Nadu,Pattipulam,12.6342483,80.1987355,"['catering', 'catering.restaurant']","East Coast Road (Thiruvanmiyur - Mahabalipuram - Marakkanam - Pondicherry Road), Pattipulam - 603104, Tamil Nadu, India",5178431a15b80c54405952167431bc442940f00103f901e19c0bab01000000,False,25,Mahabalipuram
catering.restaurant,5.0,Babu's Cafe & Restaurant,India,Tamil Nadu,Mahabalipuram,12.6197291,80.1967657,"['catering', 'catering.restaurant']","Babu's Cafe & Restaurant, Othavadai Street; Koneri Road, Mahabalipuram - 603104, Tamil Nadu, India",515f9e29cf970c54405950c2f1214d3d2940f00103f90152c266a702000000920318426162752773204361666520262052657374617572616e74,False,25,Mahabalipuram
catering.restaurant,5.0,Zentrum,India,Tamil Nadu,Mahabalipuram,12.6182385,80.1941785,"['catering', 'catering.restaurant']","Zentrum, East Raja Street, Mahabalipuram - 603104, Tamil Nadu, India",5187c5a86b6d0c5440599641b5c1893c2940f00103f90170093b26030000009203075a656e7472756d,False,25,Mahabalipuram
catering.restaurant,5.0,The Jackson's Seafood,India,Tamil Nadu,Mahabalipuram,12.6197746,80.1976791,"['catering', 'catering.restaurant', 'catering.restaurant.seafood']","The Jackson's Seafood, Othavadai Street; Koneri Road, Mahabalipuram - 603104, Tamil Nadu, India",5193663dc6a60c54405970c8ab18533d2940f00103f90117b0182603000000920315546865204a61636b736f6e277320536561666f6f64,False,25,Mahabalipuram
catering.restaurant,5.0,Mamma Mia,India,Tamil Nadu,Mahabalipuram,12.6210575,80.1982865,"['catering', 'catering.restaurant']","Mamma Mia, G.K. Mandapam Street, Mahabalipuram - 603104, Tamil Nadu, India",51402fdcb9b00c544059fcdea63ffb3d2940f00103f9018b6f6580000000009203094d616d6d61204d6961,False,25,Mahabalipuram
