destination,sight_count,park_count,restaurant_count,water_count,forest_count,wetland_count,river_count,mountain_count,coastal_count,sand_count,protected_area_count,flight_count,min_flight_price,avg_flight_price,max_flight_price,avg_total_duration,avg_outbound_stops,avg_return_stops,weather_available,accommodation_available,flight_available,latitude,longitude,temperature,feels_like,humidity,pressure,wind_speed,cloudiness,visibility,rain_1h,hotel_count,room_count,min_hotel_price,avg_hotel_price,max_hotel_price,avg_allotment,weather_condition_Clear,weather_condition_Clouds,weather_condition_Rain,weather_description_broken clouds,weather_description_clear sky,weather_description_few clouds,weather_description_light rain,weather_description_moderate rain,weather_description_overcast clouds,weather_description_scattered clouds
Pondicherry,0.5388485851664511,-0.0279937905229443,0.398523281696327,-0.3963607268690897,2.063543171159739,-0.1887761678481117,-0.4060978780091404,-0.5787646880194287,1.1359541935670583,-0.2160592439823952,-0.7808688094430303,-0.3281962308702627,-0.4185619213241995,-0.4185619213241995,-0.4185619213241995,-0.3695735784578031,-0.2526455763199556,-0.259005487937592,1,1,0,-1.131314367729099,0.2207508661491321,0.3266718485866484,0.2873956594533269,-0.329667711281101,0.5596780630512789,1.2953307169941792,0.7428678797061753,0.1841680990744492,0.1396411079774472,-0.18168833578601,-0.1623529951496373,-0.3390599410142844,-0.4339212779169192,-0.2397794120544196,1.6701275675898022,0,0,1,0,0,0,1,0,0,0
Pune,0.3522666650949653,1.7422017866632422,1.2241930642163417,0.4593403242299814,0.0499374225651458,0.1157015222294877,0.8763164735986714,0.7486772569792609,-0.3489532490042598,3.4459618404649826,-0.7808688094430303,-0.3281962308702627,-0.4185619213241995,-0.4185619213241995,-0.4185619213241995,-0.3695735784578031,-0.2526455763199556,-0.259005487937592,1,1,0,-0.3121645540068941,-0.917484060391407,-0.2019103174811737,-0.5076150906274363,-1.2893168708322509,0.7581454612964096,1.400599365266766,-0.2488246781540102,0.1841680990744492,-0.4364360701473351,1.0206609451508206,1.703773385880676,-0.3115110670672453,0.1735416222621773,0.2569892120545327,1.0320171479557965,0,1,0,1,0,0,0,0,0,0
Ranchi,-0.5433265512481666,0.0131735484813855,-0.1794455660676832,1.006988996933387,0.1707537674808214,-0.2902687312073115,-0.8335693285450777,-0.3132762990196908,-0.3489532490042598,-0.2160592439823952,-0.7808688094430303,-0.3281962308702627,-0.4185619213241995,-0.4185619213241995,-0.4185619213241995,-0.3695735784578031,-0.2526455763199556,-0.259005487937592,1,0,0,0.2886738425011526,1.2689602163532403,-0.1030533474913905,-0.4363984055196533,0.7428813493937134,-0.8295937246646369,-0.9591728335103856,-0.9700556293250544,0.1841680990744492,3.964793570726002,-0.716065793980157,-0.815497228510247,-0.8572687593654299,-0.9415351714612066,-0.4275890909447957,-1.0592017912838532,0,0,1,0,0,0,0,1,0,0
Ranthambore,-0.5806429352624638,-0.8101732316052128,-1.225293957259702,-1.0466935257043837,-0.5944164169851239,-0.4932538579257112,-0.8335693285450777,-0.0477879100199528,-0.3489532490042598,-0.2160592439823952,0.7808688094430303,-0.3281962308702627,-0.4185619213241995,-0.4185619213241995,-0.4185619213241995,-0.3695735784578031,-0.2526455763199556,-0.259005487937592,1,1,0,0.6208365731311388,-0.4222671945390755,0.270182151449629,0.265594633399924,-0.160317859595604,-0.6311263264195061,0.1636927480638722,0.7428678797061753,0.1841680990744492,-0.0216605018974918,-0.5824714294316202,-0.6755377499329736,3.847788922642033,0.8585906511173141,-0.2579539801637778,-0.5025943728373474,0,0,1,0,0,0,1,0,0,0
Rishikesh,-0.4686937832195723,-0.2338304855445939,1.0040144555443378,-0.4305887689130525,-0.5138721870413402,-0.1887761678481117,1.5175236494025774,1.014165645978999,-0.3489532490042598,-0.0329581897600263,0.7808688094430303,-0.3281962308702627,-0.4185619213241995,-0.4185619213241995,-0.4185619213241995,-0.3695735784578031,-0.2526455763199556,-0.259005487937592,1,1,0,1.1303625593053506,-0.0676319523352499,-0.1050708366748551,-0.4378518072565465,1.025131102202875,-0.6311263264195061,-0.7354769559311392,-1.0902607878535615,0.1841680990744492,-0.1138328503974569,0.0855003933110634,-0.1623529951496373,-0.2494536036497047,4.681692625627002,6.565431639116484,-0.2846634259323662,0,0,1,0,0,0,1,0,0,0
Shillong,-0.5433265512481666,-0.9336752486182024,-0.7023697616636926,-0.533272895044941,0.8553797220029831,-0.4932538579257112,0.0213735725267968,-0.3132762990196908,-0.3489532490042598,6.009376599578147,-0.7808688094430303,-0.3281962308702627,-0.4185619213241995,-0.4185619213241995,-0.4185619213241995,-0.3695735784578031,-0.2526455763199556,-0.259005487937592,1,0,0,0.5646758957496834,2.5166316507339785,-0.9382938694458872,-0.9363686030110288,1.025131102202875,-0.4326589281743752,-0.910924703052117,0.7128165900740485,-6.576250222729553,-0.4364360701473351,-0.716065793980157,-0.815497228510247,-0.8572687593654299,-0.9415351714612066,-0.4275890909447957,-1.0592017912838532,0,1,0,0,0,0,0,0,1,0
Shimla,-0.394061015190978,-0.9336752486182024,-0.784936739915694,-1.0809215677483466,2.788441240653792,-0.4932538579257112,-0.8335693285450777,1.014165645978999,-0.3489532490042598,-0.2160592439823952,0.7808688094430303,-0.3281962308702627,-0.4185619213241995,-0.4185619213241995,-0.4185619213241995,-0.3695735784578031,-0.2526455763199556,-0.259005487937592,1,1,0,1.2526721807210432,-0.2866954580205895,-1.0250459043348814,-1.0540941436994054,0.2912817448990547,-0.4326589281743752,-0.6740702444387969,-1.2405172360141958,0.1841680990744492,-0.4364360701473351,-0.18168833578601,-0.4889251118299421,0.6654589995388035,-0.1291714527613688,-0.2836039938329774,0.5902567780149384,0,1,0,0,0,0,0,0,0,1
Srinagar,-0.3194282471623836,1.0011896845853037,1.1966707381323411,0.4593403242299814,0.291570112396497,0.4201792123070872,2.799938001010389,0.217700478979785,-0.3489532490042598,-0.2160592439823952,-0.7808688094430303,0.2187974872468418,3.032324186709217,3.032324186709217,3.032324186709217,4.174776008316973,3.958114029012639,5.228042592558473,1,1,1,1.6237555668386434,-0.7343469696384621,0.4961409399977057,-0.0614207574011211,-2.023166228136071,-1.0280611229097676,-0.3538781059430123,-2.1721072146101275,0.1841680990744492,-0.4364360701473351,-0.5824714294316202,-0.6755377499329736,1.648808805374693,0.2259605537307508,-0.2843358556360388,-0.3170585666885121,1,0,0,0,1,0,0,0,0,0
Thiruvananthapuram,0.8373796572808284,1.9068711426805616,1.0040144555443378,1.7942339639445324,-0.3930558421256646,-0.3917612945665114,0.0213735725267968,-0.3132762990196908,0.3935004722813993,-0.2160592439823952,-0.7808688094430303,-0.3281962308702627,-0.4185619213241995,-0.4185619213241995,-0.4185619213241995,-0.3695735784578031,-0.2526455763199556,-0.259005487937592,1,1,0,-1.5599391256222503,-0.3284318181037728,0.0744857006535272,0.2030983587135021,0.7428813493937134,1.5520150542769329,-0.05561693583735,0.7428678797061753,0.1841680990744492,-0.4364360701473351,-0.4488770648830835,-0.1623529951496373,-0.3010714937820516,-0.533896088209181,-0.2604457953503916,0.41689925469438,0,1,0,0,0,0,0,0,1,0
Udaipur,-0.2821118631480865,0.3425122605160249,0.9489698033763369,-0.2594485586932383,0.4929306872559563,-0.3917612945665114,-0.4060978780091404,-0.3132762990196908,-0.3489532490042598,-0.2160592439823952,0.7808688094430303,0.2187974872468418,3.33064375220466,3.33064375220466,3.33064375220466,3.680591419684256,3.958114029012639,3.3990265657264507,1,1,1,0.4405751032281371,-0.948629176199714,0.3892140132740621,0.2888490611902206,-0.5554675135284305,-0.0357241316841136,0.6900359894268058,0.7428678797061753,0.1841680990744492,-0.4364360701473351,0.6198778515052105,0.2108722810564254,-0.4565051404727142,-0.3794022681010134,-0.2134236745036964,0.1146456619976665,0,1,0,0,0,0,0,0,1,0
Varanasi,-0.4313773992052752,0.6306836335463344,0.8113581729563343,1.5204096275928296,-0.3527837271537727,-0.3917612945665114,0.0213735725267968,-0.5787646880194287,-0.3489532490042598,-0.0329581897600263,0.7808688094430303,-0.3281962308702627,-0.4185619213241995,-0.4185619213241995,-0.4185619213241995,-0.3695735784578031,-0.2526455763199556,-0.259005487937592,1,1,0,0.5353703462677989,0.8244898878179316,0.7019248367111325,1.1608901033263408,0.7428813493937134,-1.4249959194000292,-0.7354769559311392,0.1117907974315117,0.1841680990744492,-0.4364360701473351,-0.3152827003345467,-0.2090061546753951,0.2965940767952908,0.8035333835168499,-0.0346664291059488,0.0598110395513094,0,1,0,1,0,0,0,0,0,0
Varkala,-0.2447954791337893,0.1778429044987052,1.0315367816283385,0.972760954889424,0.0096653075932539,-0.2902687312073115,-0.6198336032771091,0.483188867979523,3.7345422180668657,-0.2160592439823952,-0.7808688094430303,-0.3281962308702627,-0.4185619213241995,-0.4185619213241995,-0.4185619213241995,-0.3695735784578031,-0.2526455763199556,-0.259005487937592,1,1,0,-1.5293523912521512,-0.3743208602947274,-0.0041963775016066,-0.3651817204118698,0.4041816460227194,1.1550802577866712,0.7689874756312457,0.7428678797061753,0.1841680990744492,-0.4364360701473351,-0.5824714294316202,-0.7688440689844892,0.8414818046530426,-0.2158640380621891,-0.347859717613666,0.0540130456091583,0,1,0,0,0,0,0,0,1,0
Wayanad,-0.394061015190978,-0.6043365365835632,-1.5005172180997066,2.273426552560012,-0.8360491068164752,-0.4932538579257112,-0.8335693285450777,-0.5787646880194287,-0.3489532490042598,-0.2160592439823952,0.7808688094430303,-0.3281962308702627,-0.4185619213241995,-0.4185619213241995,-0.4185619213241995,-0.3695735784578031,-0.2526455763199556,-0.259005487937592,1,0,0,-1.1653839348050257,-0.4611843025490894,-0.4278691060292504,-0.5701113653138582,0.4606315965845517,1.353547656031802,-0.5775739835222591,0.262047245592146,0.1841680990744492,0.5774597633522818,-0.716065793980157,-0.815497228510247,-0.8572687593654299,-0.9415351714612066,-0.4275890909447957,-1.0592017912838532,0,0,1,0,0,0,1,0,0,0
