destination,Agra,Ahmedabad,Alappuzha,Amritsar,Andaman,Bengaluru,Bhopal,Bhubaneswar,Chennai,Coorg,Darjeeling,Delhi,Dharamshala,Gangtok,Goa,Gokarna,Hampi,Hyderabad,Indore,Jaipur,Jaisalmer,Jim Corbett,Jodhpur,Kaziranga,Kochi,Kodaikanal,Kolkata,Ladakh,Mahabalipuram,Manali,Mumbai,Munnar,Mussoorie,Mysore,Nainital,Ooty,Pahalgam,Pondicherry,Pune,Ranchi,Ranthambore,Rishikesh,Shillong,Shimla,Srinagar,Thiruvananthapuram,Udaipur,Varanasi,Varkala,Wayanad
Ladakh,-0.18581803541723907,0.12571866003785329,-0.44414706488155525,0.5844145376895756,0.17843875624911856,-0.495411864840954,0.1425579884500329,-0.15420048271817757,-0.5275345293571914,0.2660997534553697,0.08030482040447459,-0.2654004290661447,0.04106263881722404,0.1273405716731473,-0.20200229491730934,-0.14486000112331035,-0.09556764908654747,-0.017080919803205134,-0.15549276127417228,-0.2753939511893444,0.5278026570109505,0.5021807001720532,0.5807127805368709,0.10014906120252519,-0.5155134302622865,0.174848516840348,-0.23107306207184045,1.0000000000000004,0.2899040380195768,-0.09780645965072521,-0.26931319044562235,-0.2578844102977331,0.492267241727414,-0.2751882104357974,0.08123684931299825,-0.12224465820137569,0.7562230855388062,-0.2837435439148556,-0.22892586099310094,0.1268560846642147,0.16834799753836102,-0.13742138076767244,0.049294175673046406,0.3997704711889698,0.02919244994047101,-0.5320848425160524,-0.0904691144959305,-0.12871325909063128,-0.3850760060067317,0.16333728125820263
Mahabalipuram,-0.001791286608200768,0.02813059947539117,-0.018812677533323004,0.14781783193898929,0.5091782140460231,-0.29124191066732014,0.20611699305369305,-0.08919265105050646,0.06428562714996106,0.32178701202128884,-0.05087700286201901,-0.20819453727706874,-0.34386146426016295,0.016588447801685655,-0.30407859695979117,0.14742608904892018,0.06772762005383705,-0.3307931504826316,-0.17288905356890122,-0.07745775773204809,0.12607793902789163,0.6261371577997964,0.17813502130049153,0.1255172616759912,0.18428639361527832,0.19733513112990264,0.12412610440974496,0.2899040380195768,1.0000000000000002,0.26847822403471083,-0.2848452066813131,-0.21031646973400867,-0.23882179679109708,0.03532224427848037,-0.3578974133922002,-0.29859104517388074,0.052964660299952095,0.04654009365194429,-0.3506967150277162,-0.05999551650581972,0.056876574192899106,-0.2174009504453549,0.01401050478755328,-0.2636251378476985,-0.3171658195093652,0.054630149449736556,-0.029539022536096225,0.15774906545848486,0.2103653567700094,0.4548957345490919
Manali,-0.0992939121528246,-0.3002607424906484,-0.18064349222692896,-0.19992423524422048,-0.14108527547026697,-0.13040609132200134,0.09314751025054953,-0.019895705736512264,-0.0805998480512854,-0.20456379322532559,0.2727041519896352,-0.15433972150670033,0.2702829977691744,-0.02742356229993354,-0.10189861230915086,0.04255447508135637,0.3919801425708683,-0.1066479418112715,-0.2121858291957069,0.21216496015467284,-0.1801179512260806,0.16327716494970737,-0.3074615033414571,0.04188040465720779,-0.13302276892855283,0.15355879336737172,-0.06840771053188072,-0.09780645965072521,0.26847822403471083,1.0000000000000002,-0.14951400240082582,-0.1973027480577651,-0.0025906290154505698,-0.10162685755793707,0.06175731695438264,0.030241754711744277,-0.15349959430087734,-0.05266779969521736,-0.138402658485551,-0.16191095958300444,0.15787537342081878,0.09560188291361081,-0.016610293229698272,0.4200710259711669,-0.10147786220818522,-0.12517101872960323,-0.04904041883465159,0.07796479335130091,0.09495306303419908,-0.1582592154257375
Mumbai,-0.25275146798159515,-0.02033521947910137,0.18719779463624198,-0.06013252270296279,-0.4074747910087434,0.7580713965099519,-0.3307140902204802,-0.18883710718237726,0.3581519318187168,-0.45426497140829336,-0.4679793172133194,0.7215349045825366,-0.13734336003797773,-0.37295142696721983,0.5864882718061236,0.025121090261992714,0.11243482495443557,0.462617477186333,-0.1864833623872982,0.5076065109500634,0.011392940745762798,-0.33595641636160833,0.1535161502092628,-0.016048802911860786,0.1996262364493189,-0.4471492991296823,0.20320392780032026,-0.26931319044562235,-0.2848452066813131,-0.14951400240082582,1.0,-0.0233747419327939,-0.4237926157326089,-0.3161441498577764,-0.40506182880810215,-0.37559745114932186,-0.3054013118077608,-0.033662875660571155,0.42778311261409674,-0.3242917145513546,-0.37271556458582406,0.10966988784404572,-0.29156112365951903,-0.37928101755399557,0.23571538193248667,-6.571685221183554e-05,0.17387563805165118,-0.19000428001945235,-0.23533901808619295,-0.31953610675059474
Munnar,-0.3056571172270027,-0.31494939327990223,0.14917030885052254,-0.4817513169279873,-0.03663455208348014,0.19674739324897964,-0.058536518276914466,-0.27883772112152627,-0.2400396015434144,0.18306559423684454,-0.04813256939439211,0.17634091479300776,-0.11385074922480865,-0.11391597114184258,0.1027290735276823,-0.1346294930130131,-0.14120628129660243,-0.20067874993127943,-0.13556639019813224,0.022759856845796917,-0.4038295442541235,-0.27594667808204926,-0.4910246268148613,-0.24312182716189276,-0.07146621309880659,0.2728526900717241,-0.3082064909097949,-0.2578844102977331,-0.21031646973400867,-0.1973027480577651,-0.0233747419327939,1.0,-0.021910846666946187,0.061012870077102876,0.08569145665140276,0.3517207346071789,0.06823476042331199,-0.19665779401473205,-0.20555648959735193,-0.10466383783819376,-0.004569517322841156,-0.1270323600683627,-0.03401874520042702,-0.1305455117929779,0.5384828802532117,0.12925247538610785,0.65106489551327,-0.26489939461429207,0.08732257002014429,0.23938424643303555
Mussoorie,0.01255135296993059,0.06835371026772936,-0.3866990481625785,0.14736224953186652,-0.1343115603208582,-0.5219232143636923,0.3252462631509594,0.0035011138983060044,-0.7094282659717731,0.36256422002958927,0.43856525869807544,-0.30904832927308074,0.2154741170634594,0.4531359715094048,-0.059589694108907104,-0.39235085136280723,-0.4534868595749977,-0.20447782174974674,0.11672831042853607,0.025174614591249245,-0.19081828413026095,0.25585912041773873,-0.12638153548830944,-0.016812121249240766,-0.4501678657420676,0.48368558127079103,-0.2255652193594126,0.492267241727414,-0.23882179679109708,-0.0025906290154505698,-0.4237926157326089,-0.021910846666946187,0.9999999999999998,-0.13608607456186214,0.6281498322711085,0.46962022178616286,0.726879704763864,-0.5384165915048721,-0.23289109261537244,0.23004279915083733,0.2593653522739946,0.17302205633643805,0.0855903985698151,0.6226302249821649,-0.15411875216787646,-0.29835325044229805,-0.2539815886057748,0.02351478051672116,-0.3640087364991977,0.2285897611696742
Mysore,0.29966574502791676,0.44261031779950993,0.18818981189890233,-0.3589364987364885,0.1290401514406155,0.1313350280267269,-0.21830132961798632,-0.07967412373846121,0.33229561615448805,0.2459931217537419,-0.05541699270103724,-0.3781857569480412,-0.2530357244010413,-0.3246476097976186,-0.2542005760767534,0.030456939554076537,0.4425331409232501,0.35087200660613044,0.7353778040697256,-0.2696717701938301,0.11096876310578498,-0.3651897790263056,-0.08008193450113549,-0.4185811156051806,0.3238897296427221,0.29939058310611255,-0.13024457539317766,-0.2751882104357974,0.03532224427848037,-0.10162685755793707,-0.3161441498577764,0.061012870077102876,-0.13608607456186214,1.0000000000000002,0.10164200788024454,0.392104137062374,-0.1199555522235383,0.5395842258455047,0.3791938541657143,-0.26897675588782993,-0.1298405140235205,-0.20468701473739193,-0.08129087418886197,-0.12071795286512274,-0.32583642774608984,0.6937218191971366,-0.1068151774618874,-0.16698045755789842,0.5428521117927405,0.0702633156006443
Nainital,0.1383979055725814,-0.110092300845109,-0.4012211170248625,-0.2421738469475805,0.05220899880712611,-0.22084116747890103,0.048133194441159835,-0.11074210560256834,-0.474626554273821,0.31696288498926345,0.8668852995775642,-0.20385571119838022,0.06767392355535204,0.3732236486279358,0.05064195393038734,-0.16469515713822022,-0.31995061953621245,-0.21416991952862713,0.2302411730214047,-0.07710452679092857,-0.36984316864355277,0.01836671382663378,-0.47419980705574577,0.11452233592263952,-0.5535839771514477,0.5656183088575782,-0.3809143754809772,0.08123684931299825,-0.3578974133922002,0.06175731695438264,-0.40506182880810215,0.08569145665140276,0.6281498322711085,0.10164200788024454,0.9999999999999997,0.5487455875650562,0.3920388395881653,0.06402510036810899,-0.2166062433353798,0.07314518837126013,0.027944384136138447,0.11304291509674864,0.2344722717686627,0.7457928216648496,-0.23525918021916475,-0.27015630992064127,-0.12825433008631618,-0.21609084718445234,-0.14570676575245903,-0.104149814886509
Ooty,-0.3132067727115595,-0.07307876950079473,0.2908988805297021,-0.4175817246134947,0.019267292901627604,-0.18466528822524825,0.02310466301463698,-0.27822297011821195,-0.40237961628516933,0.45713714910542785,0.1960951020739393,-0.36093377665201626,0.3035250945845546,0.089579036627843,0.031480968495852434,0.017613112025046417,0.040406080952586555,-0.05505830456494894,0.08481681129239096,-0.27406866514786227,-0.28244475125439655,-0.26692980737069283,-0.44493166228568276,-0.28542661328735797,-0.13535561569368984,0.555899135850908,-0.530730537432143,-0.12224465820137569,-0.29859104517388074,0.030241754711744277,-0.37559745114932186,0.3517207346071789,0.46962022178616286,0.392104137062374,0.5487455875650562,0.9999999999999999,0.3192435579634239,-0.024863197680126393,-0.07325613683482142,-0.2105691419903279,0.4174316248566789,0.32794155305255507,0.013946576974185379,0.35453706472137114,-0.21909617439111456,0.05142854446645924,-0.22885863949778035,-0.27949043741368584,0.21939499355133213,0.17601864774892304
Pahalgam,-0.38937417431264504,-0.16431986632511825,-0.25988548674105144,0.05455263779219836,0.17696147893698766,-0.4800305971694534,0.30006599283989527,-0.24210720432920935,-0.6859171742430007,0.6086793296552927,0.22213774197657604,-0.36755876616321687,-0.13540260941748608,0.2505631151322465,0.0417477827561598,-0.07457806720676166,-0.30438525443422615,-0.03804413020123384,-0.09517327868309257,-0.2885374340881168,0.013277342170719263,0.236935816975568,0.06897416309618129,-0.0014886420920205577,-0.40814844223752994,0.6604556272116806,-0.5218800381864062,0.7562230855388062,0.052964660299952095,-0.15349959430087734,-0.3054013118077608,0.06823476042331199,0.726879704763864,-0.1199555522235383,0.3920388395881653,0.3192435579634239,1.0,-0.2958682151191635,-0.21762251758851142,0.21154064324185973,0.03899264604278219,-0.05652153345872856,0.10141307585377823,0.4759472048512317,-0.07370546746792425,-0.3147879432005703,-0.15295591189015323,-0.4161169416901315,-0.1930560982557653,0.4782983419909275
Pondicherry,0.12267448483545587,0.050418068284681955,0.1531302966596847,-0.27045141226428504,0.3025582326614052,0.19605810825471678,-0.19299211186719278,0.0752891711839354,0.50940959715737,0.03624177176670411,0.10830934603404122,-0.08212551282786759,-0.2502952964432074,-0.18126331614717056,-0.020006632512976578,0.5804265086071441,0.3906923128993975,0.24133315175578784,0.2652564394492607,-0.39524145766733626,0.24584360583525855,-0.4212515445646965,0.02225914784845299,-0.1279433364330623,0.2842116501209544,0.0054847487044955515,-0.20846448791299158,-0.2837435439148556,0.04654009365194429,-0.05266779969521736,-0.033662875660571155,-0.19665779401473205,-0.5384165915048721,0.5395842258455047,0.06402510036810899,-0.024863197680126393,-0.2958682151191635,0.9999999999999998,0.15782221639578775,-0.03373750435716316,-0.17592791077521014,-0.2522686396564236,-0.09740471611744998,0.00026593992277553803,-0.2912718896074305,0.25631665046836066,-0.11525807002757278,-0.36267494288801777,0.5813458842051626,-0.19242922931152412
Pune,0.07499511445916396,0.3213951200922715,0.024322705327300874,-0.13490728213793804,-0.45432660199766156,0.5154166908538694,-0.2638052028497811,-0.171479956744688,0.40401342797129897,-0.39610133673999387,-0.39621483186367573,0.11450451032875304,-0.10001561612754624,-0.543237558263093,0.02255810028693897,-0.09802976155627997,0.38046478730061284,0.6671159792627418,0.43291573859695304,0.21118774134396864,0.20614511947226125,-0.5495242549548437,0.1860314839015054,-0.37732732039137434,0.2823720768864839,-0.23883321661323484,0.12492008165523838,-0.22892586099310094,-0.3506967150277162,-0.138402658485551,0.42778311261409674,-0.20555648959735193,-0.23289109261537244,0.3791938541657143,-0.2166062433353798,-0.07325613683482142,-0.21762251758851142,0.15782221639578775,1.0000000000000002,-0.3973426836409749,-0.42103299881743367,0.06599557547750028,0.23162888998080583,-0.2224000622437497,0.014618418830900003,0.37978642595829104,-0.05511676180075811,-0.1506450280621274,0.07373460254237214,-0.39748756025740006
Ranchi,0.10173875498616686,-0.3465735756518604,-0.11274377708061809,0.06669178749194354,0.41349904828093637,-0.4368168584454214,0.613387311284113,0.7674439160215671,-0.20941800033637534,0.22625702161709796,0.2043613379227645,-0.15961769786751318,-0.18205980468346006,0.7628740442596402,-0.09869631851312587,-0.03653171726163859,-0.36967021519620863,-0.1884617714070755,-0.1754631193838349,-0.3076118199711343,-0.17499470961874114,0.11676692650833483,-0.1344638285315396,0.26976729750196704,-0.02047174096735498,0.046346530826824175,0.11216055926821744,0.1268560846642147,-0.05999551650581972,-0.16191095958300444,-0.3242917145513546,-0.10466383783819376,0.23004279915083733,-0.26897675588782993,0.07314518837126013,-0.2105691419903279,0.21154064324185973,-0.03373750435716316,-0.3973426836409749,0.9999999999999999,-0.05083949412975225,-0.10967518682944019,0.1214719808879458,0.04857517556957914,-0.12113767061640392,-0.08387574856351038,-0.26034493406326326,0.1457448855283838,-0.1400400484211015,0.42281509574755405
Ranthambore,-0.23441392915153417,0.17841371916510484,0.22226090792349454,0.2219706344968785,0.08466367055818487,-0.507467574576519,0.27587770491380026,0.12621167973333566,-0.3819865488820959,0.1934578197105434,-0.06274804590483983,-0.20125181808021084,0.629735859951652,0.22305567836377965,-0.05097670030426026,0.1472258840873002,0.05831539586894194,-0.44477382531926163,-0.2579927738704589,-0.23331903492233627,0.2253955707610939,0.20818729850652756,0.09650004897280255,-0.10170288795964141,-0.17429931350621525,-0.06511913318173822,-0.31340689203214256,0.16834799753836102,0.056876574192899106,0.15787537342081878,-0.37271556458582406,-0.004569517322841156,0.2593653522739946,-0.1298405140235205,0.027944384136138447,0.4174316248566789,0.03899264604278219,-0.17592791077521014,-0.42103299881743367,-0.05083949412975225,1.0,0.08858532634484544,-0.08089055134155503,0.2338478134465292,-0.08617386780645835,-0.40891220816555757,-0.173636856357808,0.07547775285201255,-0.0010995406469411014,0.020396019325616358
Rishikesh,-0.21015777001064967,-0.17044350314407952,0.07764334628032242,0.09998768750599005,-0.20799100060017106,-0.03355270195902045,-0.08149094030379407,-0.049734242235481466,-0.18862340754533002,-0.2386011413851048,-0.05726739954083058,-0.00695945795490734,0.4000030670284412,0.19203484658078898,-0.07564913123088628,-0.10199042512147492,-0.10923371695324041,-0.023230743459392002,-0.30022346969654484,0.22557563377814127,-0.09506857279503955,-0.1601960359037035,-0.054682717652398176,-0.09082842930608494,0.036469090288290824,-0.19085533973830895,0.18872022190600402,-0.13742138076767244,-0.2174009504453549,0.09560188291361081,0.10966988784404572,-0.1270323600683627,0.17302205633643805,-0.20468701473739193,0.11304291509674864,0.32794155305255507,-0.05652153345872856,-0.2522686396564236,0.06599557547750028,-0.10967518682944019,0.08858532634484544,1.0000000000000002,-0.08883017465412998,0.02534805313884427,0.02045539406101953,-0.24892753614617388,-0.13603897043892726,0.22374782625056758,-0.21047826295535157,-0.24547796692364365
Shillong,0.01247514491253411,-0.22265510689442178,-0.18046717269199467,-0.1495411905127454,0.21368985543569938,-0.1839829472531866,0.3325098367135623,-0.017411247967162216,-0.20454577282105096,0.13404957458138347,0.30278962808325777,-0.19198371235324685,-0.09012590166925878,0.1630606322738232,-0.14996115664841012,-0.10866613147442808,-0.17209471835220164,-0.22301907359616852,-0.03348480686046368,-0.17645612138095967,-0.22605895067465642,0.1702081075078066,-0.24784270918524606,0.22198616427527773,-0.26459221748484846,0.19315411814582165,-0.09664860550899612,0.049294175673046406,0.01401050478755328,-0.016610293229698272,-0.29156112365951903,-0.03401874520042702,0.0855903985698151,-0.08129087418886197,0.2344722717686627,0.013946576974185379,0.10141307585377823,-0.09740471611744998,0.23162888998080583,0.1214719808879458,-0.08089055134155503,-0.08883017465412998,1.0000000000000002,0.08732705526835176,-0.13621190513401588,-0.1354423695216261,-0.13682715075188118,-0.013673064333508704,-0.09533234340680836,0.025098837611233722
Shimla,-0.05641061251721535,-0.17152434072892672,-0.5190679607434147,0.04227278117546024,-0.16937348573194938,-0.35486276619571794,0.04610003955416209,-0.133329936141918,-0.4948350889627869,0.04813785580903322,0.7035901906178831,-0.24945213605748942,0.3914883711526504,0.19409674569396018,-0.08437207677365563,-0.0116363459538378,-0.0199350865192836,-0.08503836473054356,-0.019465459154901155,-0.1370339627459871,0.0059413492339478015,0.051899551186658545,-0.14929610488139744,0.021783836591007945,-0.630295595324564,0.37924152195314076,-0.45401284870258357,0.3997704711889698,-0.2636251378476985,0.4200710259711669,-0.37928101755399557,-0.1305455117929779,0.6226302249821649,-0.12071795286512274,0.7457928216648496,0.35453706472137114,0.4759472048512317,0.00026593992277553803,-0.2224000622437497,0.04857517556957914,0.2338478134465292,0.02534805313884427,0.08732705526835176,1.0000000000000004,-0.05926571192142518,-0.49244153471001917,-0.14503211206127056,-0.22035149809670132,-0.1295106117370791,-0.2474284425638645
Srinagar,-0.15869532934814504,-0.16526112345363708,-0.08853114134974603,0.12374235480115504,-0.407831470752937,0.1018368891914942,-0.3310692787180211,-0.16948075210093047,-0.11016687210999156,-0.43023606160417904,-0.28057162550025755,0.15058861107462748,0.23832754045939333,-0.3667203572599814,0.07556710632952485,-0.05386094060066534,-0.03592823717073444,-0.04246193511617449,-0.18240593251254697,0.15044237431513438,0.15407174666153486,-0.18041006710874719,0.16714995849311637,-0.04145333366616217,-0.18243583103110864,-0.3562875929914436,-0.0808786636945889,0.02919244994047101,-0.3171658195093652,-0.10147786220818522,0.23571538193248667,0.5384828802532117,-0.15411875216787646,-0.32583642774608984,-0.23525918021916475,-0.21909617439111456,-0.07370546746792425,-0.2912718896074305,0.014618418830900003,-0.12113767061640392,-0.08617386780645835,0.02045539406101953,-0.13621190513401588,-0.05926571192142518,1.0000000000000002,-0.21518177626329948,0.7918247908403095,-0.052968084045931826,-0.1893559240656058,-0.3529019212257239
Thiruvananthapuram,0.3847351471008554,0.18864592412485118,0.3925695299265412,-0.3353306628746519,-0.10143057477125123,0.3538611907069205,-0.21468223797982672,-0.02263890432317412,0.665880705459138,0.01276146796752497,-0.26700933854192427,-0.09740590967398163,-0.3309949781674573,-0.3734662722845626,-0.17958605180396545,0.05059032155600275,0.17703709894599182,0.34954783098357156,0.5406686770475948,-0.014297272306867769,-0.23895076832826193,-0.32828888907336085,-0.19504614695087044,-0.24750262251161848,0.7030297116637161,0.1097472350060452,0.32582108683242456,-0.5320848425160524,0.054630149449736556,-0.12517101872960323,-6.571685221183554e-05,0.12925247538610785,-0.29835325044229805,0.6937218191971366,-0.27015630992064127,0.05142854446645924,-0.3147879432005703,0.25631665046836066,0.37978642595829104,-0.08387574856351038,-0.40891220816555757,-0.24892753614617388,-0.1354423695216261,-0.49244153471001917,-0.21518177626329948,1.0000000000000002,-0.1183199984127672,0.19755803607733274,0.6206721933430667,0.30290962361697515
Udaipur,-0.05068269779949212,-0.02467731141550029,-0.292072118966347,-0.13676671907472757,-0.22337857714747303,0.215031271089531,-0.184542873692013,-0.1938507722408715,-0.10480632551092088,-0.24337721971286858,-0.10218491386644604,0.30745029711905464,-0.17232301943560205,-0.2903726636635174,0.03891628349186986,-0.15437368055014344,-0.07047529478996534,-0.23526215839272116,-0.025578575681041816,0.3910086315394645,0.004057437164730175,-0.13517443738286447,-0.05984172075095875,-0.2385444622465932,-0.09852053636609737,-0.1350566856619379,-0.09800199285252338,-0.0904691144959305,-0.029539022536096225,-0.04904041883465159,0.17387563805165118,0.65106489551327,-0.2539815886057748,-0.1068151774618874,-0.12825433008631618,-0.22885863949778035,-0.15295591189015323,-0.11525807002757278,-0.05511676180075811,-0.26034493406326326,-0.173636856357808,-0.13603897043892726,-0.13682715075188118,-0.14503211206127056,0.7918247908403095,-0.1183199984127672,1.0000000000000002,-0.17608067405058236,-0.12618637682865044,-0.24472654047678602
Varanasi,0.6312600312577274,0.19306942456385656,-0.0481212726917842,0.5655851935015912,-0.21664850982514533,-0.10043764618569871,-0.11620602856872932,0.2248073335068931,0.32156166011290455,-0.43335796879579874,0.0218550477383336,0.03336138841504811,0.3588704643358079,0.1106723617647459,-0.5326339152381981,-0.27186842153804813,-0.246474818848011,-0.22836204425018297,0.022619139008975168,0.20658990100311364,-0.0481798081283109,0.3672247671566419,0.13623167905745365,0.20492228220306838,0.2206169174261927,-0.46877034999736567,0.847288605174513,-0.12871325909063128,0.15774906545848486,0.07796479335130091,-0.19000428001945235,-0.26489939461429207,0.02351478051672116,-0.16698045755789842,-0.21609084718445234,-0.27949043741368584,-0.4161169416901315,-0.36267494288801777,-0.1506450280621274,0.1457448855283838,0.07547775285201255,0.22374782625056758,-0.013673064333508704,-0.22035149809670132,-0.052968084045931826,0.19755803607733274,-0.17608067405058236,1.0,-0.04815373484303949,-0.05998958781412525
Varkala,0.05465038047868129,-0.10422068333628424,0.46416384953516776,-0.31524137766070476,-0.00020997112560684913,-0.002167251394280579,-0.14537131867602027,-0.1989053939073015,0.5589533995796985,0.10346265248651985,-0.08942557013362791,-0.3039482922542427,-0.014742872656863536,-0.3874636969817285,-0.22843311133701097,0.7160713397614006,0.17273239130356616,-0.013880486083229473,0.16687438946148697,-0.3486834190694919,-0.07731970895007151,-0.3416233973090417,-0.1640189419550181,-0.2768121823702783,0.6681292405568229,0.20632209589645045,-0.12903748381404495,-0.3850760060067317,0.2103653567700094,0.09495306303419908,-0.23533901808619295,0.08732257002014429,-0.3640087364991977,0.5428521117927405,-0.14570676575245903,0.21939499355133213,-0.1930560982557653,0.5813458842051626,0.07373460254237214,-0.1400400484211015,-0.0010995406469411014,-0.21047826295535157,-0.09533234340680836,-0.1295106117370791,-0.1893559240656058,0.6206721933430667,-0.12618637682865044,-0.04815373484303949,1.0000000000000002,0.22510976145482262
Wayanad,-0.23941856755482607,-0.2615642083856748,0.2726893030485135,-0.23755737395595192,0.5071877540392096,-0.32031276219974414,0.529894017966933,0.0868362668306737,-0.21059693915128333,0.7399575737720114,-0.06928786386000171,-0.23940331629489506,-0.45458566636349446,0.36671939300513473,-0.03343631608335265,0.037209094776517244,-0.29720344311313485,-0.2191094659878655,-0.16056778803066876,-0.2759672155159955,-0.37259846550095266,0.2758668111093952,-0.2632878532580646,0.023202916119501968,0.25202892260891213,0.5930809949849791,-0.10812878848124761,0.16333728125820263,0.4548957345490919,-0.1582592154257375,-0.31953610675059474,0.23938424643303555,0.2285897611696742,0.0702633156006443,-0.104149814886509,0.17601864774892304,0.4782983419909275,-0.19242922931152412,-0.39748756025740006,0.42281509574755405,0.020396019325616358,-0.24547796692364365,0.025098837611233722,-0.2474284425638645,-0.3529019212257239,0.30290962361697515,-0.24472654047678602,-0.05998958781412525,0.22510976145482262,0.9999999999999999
